hospital_id,date,occupied_beds,occupied_icu,ventilators_in_use,oxygen_cylinders_available,doctors_on_duty,nurses_on_duty
121,2025-08-27,1453,229,124,407,136,382
121,2025-08-28,1467,228,125,400,176,441
121,2025-08-29,1327,217,119,428,93,221
121,2025-08-30,1305,196,102,425,118,271
121,2025-08-31,1228,203,112,467,138,376
121,2025-09-01,1322,217,94,433,159,468
121,2025-09-02,1386,225,112,396,149,314
121,2025-09-03,1428,213,129,417,155,399
121,2025-09-04,1439,224,113,409,143,375
121,2025-09-05,1313,185,109,421,249,560
122,2025-08-07,532,37,20,164,184,429
122,2025-08-08,538,37,18,196,162,379
122,2025-08-09,527,39,20,154,113,324
122,2025-08-10,514,36,18,184,156,368
122,2025-08-11,494,34,16,184,200,571
122,2025-08-12,473,33,16,169,185,380
122,2025-08-13,505,33,15,178,145,372
122,2025-08-14,562,36,16,158,192,411
122,2025-08-15,551,37,16,165,170,433
122,2025-08-16,533,36,16,150,196,587
122,2025-08-17,524,31,14,163,182,364
122,2025-08-18,524,35,14,161,178,471
122,2025-08-19,521,33,14,176,112,243
122,2025-08-20,551,31,14,161,152,424
122,2025-08-21,542,37,13,184,150,349
122,2025-08-22,538,36,18,165,96,279
122,2025-08-23,529,37,18,187,128,278
122,2025-08-24,504,35,16,182,201,405
122,2025-08-25,512,33,16,159,162,425
122,2025-08-26,502,35,18,172,218,642
122,2025-08-27,518,37,18,201,134,302
122,2025-08-28,549,36,17,147,125,301
122,2025-08-29,535,35,18,186,221,621
122,2025-08-30,505,35,16,155,142,351
122,2025-08-31,508,29,14,190,167,432
122,2025-09-01,502,38,19,152,218,575
122,2025-09-02,523,38,13,166,130,319
122,2025-09-03,540,38,16,141,165,486
122,2025-09-04,534,33,15,188,143,364
122,2025-09-05,513,33,15,165,126,261
123,2025-08-07,94,7,3,6,134,305
123,2025-08-08,101,7,2,20,131,369
123,2025-08-09,96,8,3,0,204,597
123,2025-08-10,92,7,2,2,155,341
123,2025-08-11,95,7,2,29,165,457
123,2025-08-12,87,7,3,17,173,423
123,2025-08-13,92,7,2,18,92,257
123,2025-08-14,95,7,2,3,174,362
123,2025-08-15,97,8,3,3,100,297
123,2025-08-16,93,7,3,32,165,412
123,2025-08-17,93,7,2,0,199,541
123,2025-08-18,92,6,2,0,148,393
123,2025-08-19,90,6,2,22,160,391
123,2025-08-20,93,8,3,15,222,545
123,2025-08-21,99,8,3,14,171,344
123,2025-08-22,93,8,3,12,137,277
123,2025-08-23,100,7,2,3,194,394
123,2025-08-24,89,7,3,22,101,206
123,2025-08-25,87,7,3,18,161,428
123,2025-08-26,96,7,2,24,53,124
123,2025-08-27,96,8,3,77,112,301
123,2025-08-28,102,7,3,9,191,396
123,2025-08-29,92,8,3,25,164,467
123,2025-08-30,93,7,2,25,182,429
123,2025-08-31,91,7,3,40,143,421
123,2025-09-01,98,6,2,14,128,328
123,2025-09-02,100,8,3,32,155,361
123,2025-09-03,95,8,3,32,184,392
123,2025-09-04,94,7,3,16,115,236
123,2025-09-05,94,7,3,1,175,440
124,2025-08-07,158,13,6,67,138,297
124,2025-08-08,165,15,6,91,170,424
124,2025-08-09,160,16,7,93,115,302
124,2025-08-10,161,12,5,82,158,321
124,2025-08-11,155,14,6,97,136,380
124,2025-08-12,144,13,5,79,194,400
124,2025-08-13,147,14,6,91,180,416
124,2025-08-14,153,15,6,95,160,476
124,2025-08-15,162,17,8,88,152,431
124,2025-08-16,160,15,6,79,142,300
124,2025-08-17,139,12,5,123,199,551
124,2025-08-18,152,13,5,64,126,304
124,2025-08-19,161,14,5,81,146,371
124,2025-08-20,165,16,7,71,165,389
124,2025-08-21,161,14,5,81,157,437
124,2025-08-22,160,15,6,84,170,439
124,2025-08-23,150,15,6,60,169,499
124,2025-08-24,144,14,5,66,81,174
124,2025-08-25,140,13,5,95,104,244
124,2025-08-26,163,15,6,99,156,349
124,2025-08-27,156,15,6,71,184,441
124,2025-08-28,165,16,7,99,131,388
124,2025-08-29,153,15,7,93,183,445
124,2025-08-30,145,13,6,76,147,365
124,2025-08-31,149,13,5,82,106,281
124,2025-09-01,151,15,6,84,144,376
124,2025-09-02,171,15,6,57,100,208
124,2025-09-03,161,14,7,82,143,360
124,2025-09-04,158,15,6,88,209,536
124,2025-09-05,151,15,6,113,125,279
125,2025-08-07,1908,185,113,213,151,306
125,2025-08-08,2022,185,131,202,115,311
125,2025-08-09,2000,202,118,222,163,369
125,2025-08-10,1939,201,120,236,110,320
125,2025-08-11,1849,184,109,259,172,345
125,2025-08-12,1837,180,108,262,114,287
125,2025-08-13,1956,188,111,214,162,376
125,2025-08-14,1980,194,110,234,184,511
125,2025-08-15,2089,200,121,211,203,571
125,2025-08-16,1945,196,123,243,130,329
125,2025-08-17,1862,193,119,218,106,283
125,2025-08-18,1856,176,113,289,171,373
125,2025-08-19,1899,192,118,232,141,286
125,2025-08-20,1993,195,117,231,140,358
125,2025-08-21,2086,207,142,199,83,202
125,2025-08-22,2056,198,133,187,136,339
125,2025-08-23,1911,188,116,233,178,520
125,2025-08-24,1922,184,122,249,213,600
125,2025-08-25,1897,191,119,242,129,337
125,2025-08-26,1913,201,124,227,141,362
125,2025-08-27,2045,203,134,216,175,434
125,2025-08-28,2057,206,121,219,149,443
125,2025-08-29,1986,189,113,217,125,365
125,2025-08-30,1972,188,118,238,178,419
125,2025-08-31,1860,192,123,280,168,424
125,2025-09-01,1932,192,130,234,162,333
125,2025-09-02,2061,204,113,208,147,391
125,2025-09-03,1981,189,133,209,152,409
125,2025-09-04,1956,191,103,199,152,329
125,2025-09-05,1898,194,120,218,128,382
126,2025-08-07,1777,142,89,341,128,292
126,2025-08-08,1903,149,85,311,125,254
126,2025-08-09,1907,159,91,288,203,534
126,2025-08-10,1839,150,78,302,159,354
126,2025-08-11,1710,148,86,358,150,433
126,2025-08-12,1680,139,88,354,176,360
126,2025-08-13,1766,145,83,334,156,437
126,2025-08-14,1867,164,105,331,120,357
126,2025-08-15,1822,163,102,311,77,211
126,2025-08-16,1763,152,86,335,144,296
126,2025-08-17,1682,144,90,392,175,481
126,2025-08-18,1693,143,80,348,140,407
126,2025-08-19,1785,145,85,321,111,304
126,2025-08-20,1768,159,108,355,169,488
126,2025-08-21,1937,155,104,290,157,391
126,2025-08-22,1850,153,94,327,158,384
126,2025-08-23,1728,147,89,334,180,492
126,2025-08-24,1726,147,93,296,161,347
126,2025-08-25,1731,135,90,329,152,374
126,2025-08-26,1838,141,88,326,199,590
126,2025-08-27,1827,151,96,305,162,429
126,2025-08-28,1922,154,93,302,104,292
126,2025-08-29,1763,152,91,323,154,363
126,2025-08-30,1677,145,81,339,136,367
126,2025-08-31,1688,147,96,354,142,306
126,2025-09-01,1710,148,89,351,168,391
126,2025-09-02,1855,156,97,308,152,418
126,2025-09-03,1877,159,92,333,150,414
126,2025-09-04,1834,154,92,333,159,451
126,2025-09-05,1756,151,89,337,124,354
127,2025-08-07,553,36,18,333,184,407
127,2025-08-08,551,41,21,349,134,396
127,2025-08-09,581,40,23,345,150,386
127,2025-08-10,526,36,18,359,125,270
127,2025-08-11,478,35,17,359,136,322
127,2025-08-12,519,36,16,355,94,188
127,2025-08-13,539,35,16,340,207,432
127,2025-08-14,521,43,25,328,170,343
127,2025-08-15,536,36,18,347,169,354
127,2025-08-16,519,38,16,360,163,447
127,2025-08-17,517,39,17,365,189,435
127,2025-08-18,525,35,15,360,170,502
127,2025-08-19,526,37,18,356,186,402
127,2025-08-20,526,38,19,347,112,268
127,2025-08-21,586,36,16,315,161,330
127,2025-08-22,560,37,18,309,168,480
127,2025-08-23,515,36,18,329,166,347
127,2025-08-24,493,33,14,341,174,489
127,2025-08-25,490,35,15,369,116,316
127,2025-08-26,533,35,16,338,158,406
127,2025-08-27,568,39,19,322,108,270
127,2025-08-28,517,38,15,343,207,422
127,2025-08-29,512,35,15,347,205,419
127,2025-08-30,497,33,16,343,182,417
127,2025-08-31,492,33,16,339,169,386
127,2025-09-01,516,37,20,346,139,416
127,2025-09-02,538,41,15,362,129,367
127,2025-09-03,588,38,18,328,99,208
127,2025-09-04,515,38,18,348,187,504
127,2025-09-05,522,35,14,316,166,361
128,2025-08-07,1490,160,95,606,160,453
128,2025-08-08,1622,193,113,558,191,476
128,2025-08-09,1609,173,109,581,136,331
128,2025-08-10,1486,168,105,594,131,337
128,2025-08-11,1509,157,102,612,185,490
128,2025-08-12,1517,158,100,595,130,264
128,2025-08-13,1536,160,101,591,176,454
128,2025-08-14,1586,172,106,594,162,383
128,2025-08-15,1564,186,118,591,163,414
128,2025-08-16,1559,164,116,584,98,285
128,2025-08-17,1454,156,91,627,130,266
128,2025-08-18,1494,159,107,593,116,289
128,2025-08-19,1379,165,104,610,152,396
128,2025-08-20,1536,164,99,605,128,328
128,2025-08-21,1604,173,121,589,139,316
128,2025-08-22,1538,159,105,623,180,366
128,2025-08-23,1459,165,115,618,118,268
128,2025-08-24,1485,149,92,615,151,441
128,2025-08-25,1449,163,108,613,153,322
128,2025-08-26,1465,162,100,634,112,335
128,2025-08-27,1578,162,92,589,194,416
128,2025-08-28,1608,177,118,593,116,277
128,2025-08-29,1512,177,123,615,161,388
128,2025-08-30,1425,161,110,613,133,374
128,2025-08-31,1458,158,109,607,194,530
128,2025-09-01,1560,165,96,564,153,372
128,2025-09-02,1494,173,115,600,144,382
128,2025-09-03,1570,175,100,607,135,317
128,2025-09-04,1542,158,101,595,182,436
128,2025-09-05,1494,159,108,611,143,387
129,2025-08-07,330,26,12,91,166,404
129,2025-08-08,358,26,13,64,200,572
129,2025-08-09,341,25,13,68,245,693
129,2025-08-10,334,24,12,65,154,441
129,2025-08-11,324,24,11,111,100,206
129,2025-08-12,306,23,11,93,185,388
129,2025-08-13,338,23,11,85,143,416
129,2025-08-14,348,26,13,94,120,325
129,2025-08-15,337,27,12,88,90,243
129,2025-08-16,336,25,12,83,160,354
129,2025-08-17,319,24,10,90,182,451
129,2025-08-18,325,23,10,91,145,364
129,2025-08-19,327,23,10,90,199,402
129,2025-08-20,339,26,13,55,105,267
129,2025-08-21,357,27,12,56,156,327
129,2025-08-22,359,25,12,59,139,310
129,2025-08-23,316,24,12,113,166,353
129,2025-08-24,325,23,12,115,161,444
129,2025-08-25,327,24,12,64,176,371
129,2025-08-26,345,24,12,86,111,245
129,2025-08-27,329,26,12,67,93,221
129,2025-08-28,341,25,12,101,181,507
129,2025-08-29,333,25,12,66,125,315
129,2025-08-30,328,24,12,73,156,319
129,2025-08-31,317,23,11,118,172,422
129,2025-09-01,335,25,11,73,81,228
129,2025-09-02,350,25,11,82,126,258
129,2025-09-03,356,24,11,110,145,295
129,2025-09-04,325,23,11,98,168,378
129,2025-09-05,323,24,10,87,167,499
130,2025-08-07,1079,68,31,315,172,384
130,2025-08-08,1113,69,32,286,111,238
130,2025-08-09,1140,66,35,292,110,281
130,2025-08-10,1080,67,31,294,143,329
130,2025-08-11,1016,66,32,335,149,410
130,2025-08-12,1003,62,30,333,169,476
130,2025-08-13,1066,63,31,327,148,437
130,2025-08-14,1089,69,39,318,133,376
130,2025-08-15,1147,68,37,284,109,277
130,2025-08-16,1114,67,35,270,210,458
130,2025-08-17,1014,63,29,347,125,265
130,2025-08-18,1002,61,27,296,140,394
130,2025-08-19,1059,67,33,318,152,372
130,2025-08-20,1034,68,33,330,175,352
130,2025-08-21,1096,71,35,295,137,377
130,2025-08-22,1131,64,32,288,109,221
130,2025-08-23,1015,65,32,338,109,242
130,2025-08-24,1026,66,35,315,135,397
130,2025-08-25,994,67,33,310,116,262
130,2025-08-26,1018,70,35,327,150,444
130,2025-08-27,1078,66,34,318,157,388
130,2025-08-28,1113,66,28,300,131,330
130,2025-08-29,1078,66,28,318,89,216
130,2025-08-30,984,67,35,350,169,497
130,2025-08-31,996,66,31,312,182,491
130,2025-09-01,1052,72,37,321,150,422
130,2025-09-02,1094,73,36,286,174,360
130,2025-09-03,1100,70,35,282,182,475
130,2025-09-04,1084,67,31,327,111,297
130,2025-09-05,1025,64,31,350,157,437
131,2025-08-07,200,11,5,38,153,351
131,2025-08-08,195,13,6,29,179,497
131,2025-08-09,206,12,6,60,160,454
131,2025-08-10,194,12,6,26,136,277
131,2025-08-11,191,12,6,32,159,341
131,2025-08-12,183,12,6,33,132,290
131,2025-08-13,189,12,6,10,162,453
131,2025-08-14,191,13,7,27,156,339
131,2025-08-15,202,13,7,28,120,321
131,2025-08-16,198,12,7,17,135,295
131,2025-08-17,192,13,6,38,148,386
131,2025-08-18,186,12,6,16,164,345
131,2025-08-19,192,12,6,20,131,291
131,2025-08-20,196,12,5,31,91,216
131,2025-08-21,206,13,6,33,125,268
131,2025-08-22,206,13,6,35,138,319
131,2025-08-23,197,13,5,51,122,310
131,2025-08-24,195,11,5,35,168,366
131,2025-08-25,183,11,6,23,177,514
131,2025-08-26,201,13,7,41,184,528
131,2025-08-27,202,13,6,34,160,377
131,2025-08-28,201,13,6,38,183,436
131,2025-08-29,195,12,6,14,132,371
131,2025-08-30,184,12,6,43,176,369
131,2025-08-31,187,12,6,17,187,526
131,2025-09-01,180,13,6,29,185,385
131,2025-09-02,217,13,5,24,132,285
131,2025-09-03,198,13,7,9,168,377
131,2025-09-04,202,13,6,42,199,591
131,2025-09-05,191,12,6,45,174,462
132,2025-08-07,158,10,6,82,171,409
132,2025-08-08,161,10,5,31,132,333
132,2025-08-09,158,10,5,71,146,390
132,2025-08-10,144,10,6,71,156,312
132,2025-08-11,150,10,5,47,118,328
132,2025-08-12,147,9,5,58,148,344
132,2025-08-13,142,9,5,59,134,337
132,2025-08-14,160,10,5,60,144,332
132,2025-08-15,161,9,4,31,156,347
132,2025-08-16,149,10,5,47,118,326
132,2025-08-17,150,9,5,57,163,358
132,2025-08-18,141,10,6,59,126,310
132,2025-08-19,144,9,4,52,159,463
132,2025-08-20,167,10,6,59,125,336
132,2025-08-21,158,11,7,79,197,411
132,2025-08-22,154,11,7,66,134,385
132,2025-08-23,149,11,7,52,149,298
132,2025-08-24,149,10,6,51,165,416
132,2025-08-25,158,9,5,56,187,552
132,2025-08-26,149,10,5,56,138,300
132,2025-08-27,167,10,6,55,145,354
132,2025-08-28,154,10,5,58,215,551
132,2025-08-29,150,9,5,47,136,407
132,2025-08-30,140,9,5,58,186,500
132,2025-08-31,136,9,6,71,182,396
132,2025-09-01,155,9,4,53,109,321
132,2025-09-02,151,10,6,34,166,377
132,2025-09-03,151,11,6,45,155,460
132,2025-09-04,161,10,5,64,157,413
132,2025-09-05,143,10,5,34,224,604
133,2025-08-07,466,63,36,60,142,334
133,2025-08-08,462,68,35,64,91,230
133,2025-08-09,475,73,42,67,139,379
133,2025-08-10,474,67,36,67,122,248
133,2025-08-11,440,61,33,85,195,566
133,2025-08-12,439,58,29,60,179,381
133,2025-08-13,468,70,40,58,84,236
133,2025-08-14,481,66,39,50,107,282
133,2025-08-15,485,66,36,52,186,486
133,2025-08-16,462,72,39,69,183,511
133,2025-08-17,430,60,33,60,128,310
133,2025-08-18,427,64,28,42,142,406
133,2025-08-19,428,55,24,45,120,252
133,2025-08-20,462,64,33,49,130,323
133,2025-08-21,482,70,38,72,104,237
133,2025-08-22,468,66,34,62,121,298
133,2025-08-23,461,69,37,49,170,408
133,2025-08-24,470,67,33,56,121,265
133,2025-08-25,433,59,31,83,193,437
133,2025-08-26,452,65,33,73,181,378
133,2025-08-27,482,68,36,49,150,379
133,2025-08-28,431,68,40,43,178,378
133,2025-08-29,433,62,27,54,118,302
133,2025-08-30,448,66,34,81,143,286
133,2025-08-31,416,64,29,50,182,386
133,2025-09-01,448,58,28,88,125,260
133,2025-09-02,471,67,28,62,140,370
133,2025-09-03,461,67,30,53,146,383
133,2025-09-04,465,66,32,35,172,414
133,2025-09-05,434,57,28,84,184,427
134,2025-08-07,689,63,33,300,153,359
134,2025-08-08,702,73,40,297,143,372
134,2025-08-09,713,66,34,297,187,464
134,2025-08-10,655,61,28,321,217,449
134,2025-08-11,629,64,34,328,183,502
134,2025-08-12,617,67,30,304,143,393
134,2025-08-13,670,66,30,341,174,455
134,2025-08-14,719,67,32,317,209,554
134,2025-08-15,662,65,34,307,165,489
134,2025-08-16,662,66,32,319,142,314
134,2025-08-17,715,61,34,295,147,416
134,2025-08-18,637,62,30,299,167,340
134,2025-08-19,661,63,33,310,133,309
134,2025-08-20,688,66,32,283,158,459
134,2025-08-21,709,66,26,322,156,366
134,2025-08-22,700,70,40,328,131,349
134,2025-08-23,691,62,34,309,178,530
134,2025-08-24,672,62,31,277,166,407
134,2025-08-25,672,68,37,313,173,503
134,2025-08-26,679,68,32,329,135,368
134,2025-08-27,705,69,36,305,168,473
134,2025-08-28,735,73,40,313,132,349
134,2025-08-29,659,69,33,338,186,419
134,2025-08-30,617,63,34,314,103,281
134,2025-08-31,627,60,33,344,161,413
134,2025-09-01,648,63,29,316,168,422
134,2025-09-02,678,70,35,319,184,382
134,2025-09-03,675,71,37,306,110,245
134,2025-09-04,668,68,37,293,129,380
134,2025-09-05,642,62,26,327,145,332
135,2025-08-07,1035,181,120,475,158,321
135,2025-08-08,1107,194,116,430,143,294
135,2025-08-09,1125,174,109,446,200,433
135,2025-08-10,1118,180,114,451,152,343
135,2025-08-11,1057,171,92,452,141,403
135,2025-08-12,1080,174,107,442,138,352
135,2025-08-13,1004,169,99,475,112,238
135,2025-08-14,1178,175,118,423,155,318
135,2025-08-15,1085,178,104,436,143,383
135,2025-08-16,1185,167,93,424,133,379
135,2025-08-17,1121,164,108,437,155,425
135,2025-08-18,1073,166,113,443,146,407
135,2025-08-19,1089,174,84,461,172,361
135,2025-08-20,1152,174,117,456,124,287
135,2025-08-21,1120,184,112,458,156,358
135,2025-08-22,1125,176,98,476,73,206
135,2025-08-23,1143,168,109,451,142,358
135,2025-08-24,1098,152,94,446,109,312
135,2025-08-25,1201,155,103,435,138,404
135,2025-08-26,1073,168,100,463,145,306
135,2025-08-27,1133,182,140,464,131,279
135,2025-08-28,1206,185,113,415,123,306
135,2025-08-29,1043,179,126,423,193,398
135,2025-08-30,1121,167,90,425,162,447
135,2025-08-31,1049,169,111,477,106,250
135,2025-09-01,1131,169,115,449,154,379
135,2025-09-02,1199,175,107,432,163,335
135,2025-09-03,1175,179,106,438,99,269
135,2025-09-04,1098,159,109,440,190,558
135,2025-09-05,1138,156,91,454,210,570
136,2025-08-07,264,25,10,85,166,424
136,2025-08-08,283,26,11,53,138,374
136,2025-08-09,284,29,12,49,142,403
136,2025-08-10,270,26,13,57,143,374
136,2025-08-11,272,24,11,63,100,287
136,2025-08-12,252,25,11,52,180,397
136,2025-08-13,263,24,12,75,117,272
136,2025-08-14,282,25,11,66,168,340
136,2025-08-15,272,27,12,60,130,325
136,2025-08-16,277,26,11,37,128,313
136,2025-08-17,273,24,10,91,156,323
136,2025-08-18,260,23,9,84,150,302
136,2025-08-19,252,23,9,75,126,268
136,2025-08-20,285,27,12,78,140,332
136,2025-08-21,291,26,11,48,108,261
136,2025-08-22,269,29,13,71,113,264
136,2025-08-23,270,26,13,72,126,325
136,2025-08-24,246,23,9,56,119,321
136,2025-08-25,269,24,11,57,116,332
136,2025-08-26,277,25,12,66,156,420
136,2025-08-27,286,26,12,27,155,455
136,2025-08-28,274,25,11,82,147,402
136,2025-08-29,263,24,10,74,142,301
136,2025-08-30,257,25,11,69,145,367
136,2025-08-31,252,25,11,65,185,540
136,2025-09-01,275,24,9,37,143,332
136,2025-09-02,279,27,12,73,171,359
136,2025-09-03,272,26,12,60,183,366
136,2025-09-04,274,25,11,70,141,349
136,2025-09-05,262,25,12,48,143,314
137,2025-08-07,471,26,19,84,168,431
137,2025-08-08,526,24,16,60,184,386
137,2025-08-09,466,29,20,81,124,307
137,2025-08-10,472,27,18,90,183,510
137,2025-08-11,455,27,19,82,91,271
137,2025-08-12,453,25,17,103,170,414
137,2025-08-13,450,24,17,93,200,571
137,2025-08-14,487,28,16,114,159,428
137,2025-08-15,489,29,19,81,108,252
137,2025-08-16,469,27,20,82,193,443
137,2025-08-17,459,27,18,85,116,235
137,2025-08-18,440,25,17,109,130,375
137,2025-08-19,454,25,14,88,159,374
137,2025-08-20,527,28,21,83,174,436
137,2025-08-21,491,28,19,78,87,251
137,2025-08-22,467,29,19,91,155,411
137,2025-08-23,468,27,18,119,132,321
137,2025-08-24,443,26,11,105,78,231
137,2025-08-25,486,25,16,114,140,313
137,2025-08-26,472,26,16,78,159,345
137,2025-08-27,482,28,17,93,122,304
137,2025-08-28,501,26,17,39,143,416
137,2025-08-29,482,27,17,106,182,531
137,2025-08-30,462,25,17,90,185,417
137,2025-08-31,472,25,15,120,174,506
137,2025-09-01,492,25,15,56,135,401
137,2025-09-02,493,28,18,89,153,443
137,2025-09-03,507,28,21,79,137,338
137,2025-09-04,456,26,15,94,153,357
137,2025-09-05,469,25,13,121,152,339
138,2025-08-07,1032,129,58,111,153,387
138,2025-08-08,1028,140,59,163,184,434
138,2025-08-09,1012,136,62,118,167,480
138,2025-08-10,1063,140,75,101,190,540
138,2025-08-11,976,124,60,124,160,479
138,2025-08-12,1000,124,56,131,128,263
138,2025-08-13,1028,122,50,107,120,305
138,2025-08-14,1045,138,61,104,114,242
138,2025-08-15,1014,133,65,128,177,464
138,2025-08-16,1058,140,73,82,109,280
138,2025-08-17,967,137,63,104,175,501
138,2025-08-18,956,122,56,117,116,343
138,2025-08-19,998,128,64,92,144,318
138,2025-08-20,1024,126,66,120,186,520
138,2025-08-21,1071,140,57,87,247,571
138,2025-08-22,1054,131,62,110,125,272
138,2025-08-23,987,126,52,99,120,259
138,2025-08-24,955,123,51,140,131,330
138,2025-08-25,1025,138,66,105,169,493
138,2025-08-26,1012,132,67,117,155,427
138,2025-08-27,1090,133,59,85,124,261
138,2025-08-28,1074,150,74,102,153,384
138,2025-08-29,1005,127,65,121,137,293
138,2025-08-30,974,135,59,111,153,427
138,2025-08-31,996,128,58,74,197,542
138,2025-09-01,989,126,64,94,185,524
138,2025-09-02,1051,137,61,95,154,400
138,2025-09-03,1035,132,57,75,159,466
138,2025-09-04,989,131,63,100,119,270
138,2025-09-05,963,133,55,130,126,290
139,2025-08-07,483,61,33,75,148,343
139,2025-08-08,503,55,34,78,156,447
139,2025-08-09,512,59,40,81,150,340
139,2025-08-10,478,55,32,84,120,254
139,2025-08-11,435,51,25,49,131,390
139,2025-08-12,464,53,30,55,152,328
139,2025-08-13,481,53,32,67,192,451
139,2025-08-14,525,58,37,40,138,412
139,2025-08-15,508,56,35,45,116,263
139,2025-08-16,487,59,34,66,165,338
139,2025-08-17,457,55,35,77,125,254
139,2025-08-18,452,56,32,70,133,276
139,2025-08-19,484,57,32,56,128,274
139,2025-08-20,489,52,31,89,132,285
139,2025-08-21,501,61,36,50,205,570
139,2025-08-22,486,62,41,58,141,295
139,2025-08-23,458,54,30,37,77,194
139,2025-08-24,432,54,34,77,145,301
139,2025-08-25,475,52,28,31,83,245
139,2025-08-26,486,55,33,58,124,339
139,2025-08-27,501,63,38,53,166,364
139,2025-08-28,508,59,36,77,141,419
139,2025-08-29,501,57,34,47,132,357
139,2025-08-30,449,58,35,55,132,296
139,2025-08-31,461,52,32,69,174,439
139,2025-09-01,491,58,32,56,116,254
139,2025-09-02,467,58,34,52,138,329
139,2025-09-03,493,61,35,72,156,334
139,2025-09-04,492,52,34,75,127,348
139,2025-09-05,449,53,32,50,123,276
140,2025-08-07,1288,117,71,125,103,217
140,2025-08-08,1349,123,76,117,137,404
140,2025-08-09,1334,124,80,92,90,249
140,2025-08-10,1265,120,77,107,112,274
140,2025-08-11,1270,109,76,112,191,423
140,2025-08-12,1332,113,75,102,142,407
140,2025-08-13,1226,112,71,131,122,289
140,2025-08-14,1293,127,73,120,182,385
